region,transportation_type,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10
Abruzzo Region,driving,100.0,96.57,97.5,101.5,108.85,120.68,118.97,99.8,98.67,93.8,96.93,111.24,117.81,116.08,93.54,93.75,94.0,99.62,110.72,120.77,118.55,92.91,91.99,88.41,95.02,110.58,122.7,124.76,95.87,100.08,101.71,102.49,130.51,137.5,143.24,100.85,97.69,101.38,102.71,117.78,132.4,118.93,102.25,96.57,90.53,87.58,102.8,113.88,107.84,83.74,84.43,86.22,83.71,87.89,85.78,72.47,59.88,35.08,29.01,24.73,21.9,18.34,16.44,20.48,19.95,21.15,22.69,22.17,19.7,14.97,20.31,19.55,20.16,19.19,20.82,17.47,13.91,22.14,21.71,20.25,21.42,22.8,18.6,16.17,22.3,23.63,25.57,26.15,31.08,24.44,14.1,16.16,21.59,22.61,23.75,24.69,22.47,21.18,24.81,23.96,24.55,27.62,27.55,22.24,24.71,25.49,28.61,29.17,29.51,25.0,27.09,28.93,43.34,40.35,41.88,45.21,45.49,40.77,37.89,,,47.77,49.48,49.88,43.99,40.71,56.23,57.69,58.26,62.03,61.8,64.65,65.59,62.17,64.23,65.13,66.31,66.43,65.65,70.38,76.59,93.99,86.99,88.08,98.64,121.07,123.89,89.04,99.23,96.07,98.43,110.71,125.96,125.16,101.47,100.29,104.66,111.8,131.39,145.62,149.7,124.94,128.28,124.12,128.7,165.19,200.54,213.48,170.25,144.25,145.42,146.86,171.95,203.67,205.33,160.25,156.4,164.51,174.46,204.35,258.05,250.68,180.83,178.45,184.41,186.12,218.01,287.5,276.45,222.16,207.99,208.92,221.06,254.8,336.11,291.21,221.55,218.88,225.02,241.7,268.36,341.7,293.68,253.46,249.72,267.03,267.74,324.9,387.75,359.13,339.29,339.39,342.18,356.63,398.44,406.13,419.54,372.34,358.0,350.01,347.48,343.6,441.67,354.21,309.84,251.9,250.77,243.19,270.34,302.47,272.58,188.03,166.37,170.62,170.23,193.68,225.01,220.86,170.43,163.78,160.52,158.89,182.74,203.29,200.43,153.73,146.16,147.07,154.53,167.68,179.26,184.09,139.13,137.88,145.26,134.27,144.53,147.12,131.03,119.06,120.04,120.37,119.52,134.53,147.82,154.61,117.1,114.07,114.68,113.23,128.89,144.54,135.97,108.45,111.76,105.13,103.55,109.59,110.58,119.17,96.45,94.49,96.18,95.77,99.28,89.21,99.89,85.01,83.87,84.01,81.63,92.51,96.14,93.67,75.91,75.01,74.43,75.8,74.43,81.09,85.32,69.4,80.62,56.14,51.51,56.06,44.41,36.13,56.99,54.57,48.04,49.34,50.4,37.8,34.5,52.65,48.58,52.08,50.97,53.79,41.75,34.52,53.14,53.36,53.91,52.41,57.17,46.41,34.66,50.46,41.04,59.12,58.43,57.94,48.81,42.48,60.72,64.41,64.91,68.25,74.75,64.15,51.56,66.66,70.97,66.98,31.27,19.47,28.33,37.35,58.7,60.78,56.84,36.95,24.45,37.0,41.5,57.93,48.48,40.92,68.11,69.37,50.02,45.67,66.7,69.2,68.4,74.21,74.25,65.58,47.41,62.48,62.14,63.85,64.19,65.92,57.83,48.96,62.8,65.57,65.57,65.14,68.04,60.05,55.85,74.04,70.69,74.47,74.95,83.22,84.25,77.58,70.43,72.22,70.75,74.42,69.69,54.08,48.8,58.63,59.22,59.74,64.18,65.83,56.89,51.34,61.54,62.1,65.28,63.42,61.97,54.86,51.61,61.44,61.07,62.18,62.15,61.21,53.33,44.76,58.03,58.37,60.2,62.51,,57.53,48.08,59.11,60.88,60.7,60.8,59.93,53.66,45.41,63.95,64.8,66.46,69.11,67.79,64.93,52.71,67.26,70.2,70.87,76.11,73.77,45.31,33.75,58.33,82.25,70.97,75.25,74.98,68.21,61.27,71.47,72.55,76.02,75.79,77.7,69.86,65.44,75.94,80.47,76.65,79.21,79.55,74.86,72.65,87.18,89.5,93.5,97.82,120.67,126.98,137.1,95.77,93.67,97.31,102.32,109.22,121.42,133.84,101.66,99.02,98.3,110.34,125.02,123.56,143.21,109.92,101.1,100.53,106.76,119.71,134.71,143.5,110.2,105.39,109.13,113.19,133.23,146.53,147.72,121.17,129.24,161.23,126.66,143.06,142.39,158.99,122.94,117.57,126.93,133.53,155.1,161.35,162.0,135.96,133.15,137.97,143.47,164.21,183.51,176.42,149.99,145.49,145.78,162.01,186.45,216.25,212.18,198.89,186.81,169.6,179.58,189.9,245.55,231.57,183.34,158.85,170.41,189.19,208.67,235.89,189.18,177.33,186.35,192.0,200.08,224.78,262.46,234.1,211.34,203.17,212.23,223.66,253.07,299.55,286.59,230.11,218.87,223.74,230.01,277.97,344.79,370.31,257.34,251.6,259.01,283.2,348.02,475.62,402.92,331.0,325.89,334.31,344.25,377.98,418.86,385.82,394.09,363.63,356.1,350.12,394.19,492.11,372.8,348.48,271.98,290.15,265.93,299.19,364.76,362.97,254.08,213.81,208.77,192.35,211.12,245.92,229.84,197.53,182.87,187.15,194.73,216.5,242.71,236.51,185.83,166.8,165.5,171.3,188.5,201.63,214.24,180.41,170.58,174.64,174.71,197.14,196.53,218.73,170.65,154.96,154.78,158.87,179.16,189.8,213.27,160.47,146.67,145.83,145.68,156.17,163.98,162.64,136.94,137.72,138.79,137.83,166.25,173.92,172.88,137.36,141.24,136.76,133.33,151.47,167.15,159.96,142.13,134.29,135.77,145.99,172.29,201.48,222.25,189.0,140.8,125.89,124.78,134.68,141.0,133.02,124.46,121.2,126.9,129.72,144.39,161.18,147.81,120.77,124.5,124.57,123.49,143.28,155.8,145.9,116.01,122.05,124.17,120.65,141.37,149.81,133.53,118.96,121.77,123.22,117.66,134.23,151.27,144.02,123.53,136.07,129.98,126.1,140.17,151.13,155.85,129.07,131.08,141.03,141.8,159.04,178.45,164.01,148.37,154.79,191.6,198.81,122.24,90.25,145.26,169.11,167.99,174.18,193.76,200.54,194.56,246.66,155.56,148.89,147.39,147.15,157.45,165.43,144.07,101.97,102.66,106.92,107.25,130.22,165.73,189.4,114.38,112.58,113.91,113.88,133.85,162.82,166.63,110.53,112.73,119.5,119.42,137.42,168.0,190.97,116.02,117.75,115.08,120.7,132.99,159.08,172.91,119.98,119.73,124.95,124.57
Abruzzo Region,walking,100.0,107.12,109.09,114.8,106.35,143.33,101.84,110.42,103.94,104.57,117.66,125.29,136.47,97.71,106.99,108.64,111.69,112.39,120.46,144.28,110.86,102.8,93.9,91.74,110.04,123.0,146.7,112.58,101.78,121.86,108.83,127.06,160.23,158.89,127.7,111.44,111.56,108.7,123.32,129.99,148.6,110.48,125.92,109.28,100.83,104.89,122.17,137.8,87.93,98.79,96.06,103.88,93.84,104.64,99.24,63.47,72.24,43.77,43.2,34.37,33.04,29.8,24.33,30.56,28.65,30.75,39.33,45.24,32.59,25.6,27.64,30.11,27.38,26.37,31.7,26.3,17.6,30.5,27.95,31.51,30.94,42.31,32.72,21.09,33.74,32.34,36.02,42.38,52.1,40.79,22.94,25.79,28.91,34.88,33.86,31.89,30.81,28.34,27.0,29.42,24.33,34.12,35.71,39.26,38.18,32.08,38.06,36.79,41.3,41.93,40.98,37.87,56.73,56.93,55.91,57.81,60.55,64.23,48.35,64.8,45.62,62.2,71.73,59.72,66.07,55.02,77.13,70.08,68.3,74.46,76.68,73.19,64.93,77.7,86.21,74.14,74.59,73.95,80.18,75.6,94.66,96.38,85.9,99.3,93.01,136.85,105.84,96.06,98.98,105.65,103.37,118.04,124.08,107.37,115.37,113.41,112.13,121.16,129.35,182.78,136.85,143.77,150.19,141.17,138.95,173.06,237.36,196.12,182.08,161.5,163.91,164.42,180.94,253.94,209.91,192.76,194.16,194.98,205.08,235.01,296.06,247.84,211.25,232.15,229.03,220.84,248.79,340.6,264.74,279.03,264.74,269.5,264.8,294.22,404.57,306.8,275.03,285.45,259.28,270.39,292.76,395.3,315.95,319.0,309.09,344.66,339.58,387.87,504.13,411.69,436.21,465.82,436.28,464.74,497.2,515.88,429.86,458.01,501.78,453.81,452.6,407.75,449.94,337.8,335.32,349.68,347.84,317.09,333.48,337.55,247.46,213.72,208.83,249.05,217.28,235.9,279.86,232.66,224.21,221.6,188.82,197.33,198.03,234.24,184.75,192.76,188.82,178.91,189.01,202.35,224.08,193.77,171.79,185.83,190.85,176.43,190.53,195.55,126.18,173.51,174.14,169.7,166.9,167.85,208.64,168.74,170.84,169.38,144.28,158.77,177.06,205.34,155.21,139.83,158.13,148.41,136.34,150.0,150.57,143.9,138.25,131.0,137.48,127.89,124.27,127.45,113.98,117.6,109.21,109.28,102.41,111.5,127.19,88.12,100.0,97.4,95.93,104.89,98.6,114.68,94.85,95.17,111.31,75.16,75.22,88.37,68.55,61.05,80.37,76.49,70.14,64.61,63.15,61.44,49.24,79.22,68.87,70.65,78.4,80.88,64.36,41.23,79.48,73.06,72.11,71.22,85.07,68.04,45.55,86.15,47.59,83.35,83.74,85.45,77.26,53.37,79.22,88.44,86.4,95.11,91.42,86.21,59.47,94.85,98.35,95.81,53.56,29.99,35.64,42.5,77.57,84.56,80.81,54.32,33.86,44.98,50.95,82.4,65.82,48.98,91.87,90.53,63.41,51.59,91.49,94.09,89.39,101.08,101.33,98.67,60.04,79.67,94.35,88.63,88.75,94.79,78.34,52.8,79.73,96.12,84.43,88.63,85.71,95.55,64.87,97.2,93.77,100.13,101.59,104.0,127.57,80.11,95.68,92.82,94.35,106.86,92.19,87.17,59.47,74.71,80.81,75.92,83.16,83.86,82.34,64.36,78.59,81.13,88.44,83.99,89.07,80.43,68.23,85.32,84.69,84.94,87.74,94.66,76.11,49.94,73.38,63.53,76.75,82.91,,84.69,55.84,85.26,82.91,80.05,84.43,76.18,75.92,56.61,82.53,85.26,92.44,98.48,91.87,88.25,72.3,90.47,97.65,97.9,109.02,112.45,60.55,50.25,77.32,93.58,83.99,105.65,95.81,90.98,76.94,101.27,89.01,95.49,90.98,104.26,96.89,76.87,101.91,102.29,107.94,107.75,102.73,107.56,93.14,110.42,113.91,105.15,121.6,150.19,160.23,150.06,112.45,122.49,127.95,137.23,144.98,161.12,143.27,134.31,126.81,127.13,131.96,142.25,178.59,149.49,133.48,137.93,121.35,140.98,137.36,184.37,148.73,133.23,145.93,125.86,150.06,154.51,178.27,161.94,157.62,167.66,198.48,158.26,163.98,200.13,153.05,150.38,148.73,159.66,179.73,185.51,213.09,186.85,179.92,186.28,175.67,189.83,196.82,242.25,188.95,185.32,185.45,185.13,191.04,239.96,257.56,243.71,228.46,208.01,204.89,229.86,227.7,341.11,261.25,245.43,225.67,245.81,246.38,274.65,333.1,229.92,249.56,269.76,272.17,276.81,283.55,317.15,294.73,312.13,287.55,308.7,311.5,357.56,444.6,346.82,339.52,306.04,319.76,321.54,345.04,450.06,361.69,364.36,371.73,358.39,392.57,443.77,523.57,440.85,460.36,457.81,447.71,456.35,473.32,552.1,497.01,470.52,508.01,497.01,467.98,471.54,519.63,397.4,419.06,392.06,419.44,373.89,359.28,373.89,305.65,294.35,265.88,288.56,272.3,286.28,333.23,270.58,249.17,251.91,272.87,270.65,286.21,299.24,245.68,265.95,252.35,246.19,236.21,261.44,301.46,225.29,221.54,245.49,234.69,235.07,261.56,292.57,248.28,226.62,224.59,217.98,233.8,250.13,291.8,257.43,250.19,253.3,220.9,205.78,203.11,271.73,196.0,192.5,219.44,213.21,215.63,248.48,264.87,207.05,206.99,222.43,214.49,210.23,219.06,241.8,178.65,195.04,199.05,219.44,216.07,219.38,304.7,305.21,189.26,195.04,175.98,176.11,172.24,201.52,148.86,146.95,167.15,183.99,195.87,207.43,250.13,169.63,157.94,175.98,171.66,176.18,204.19,231.32,172.24,149.94,154.89,182.85,163.21,182.97,224.27,144.6,148.86,169.06,162.39,144.22,179.73,213.21,154.32,159.59,181.07,151.4,160.48,180.5,175.22,145.43,160.29,169.06,173.25,163.09,194.41,234.94,168.55,190.28,189.77,190.6,185.32,140.6,97.01,149.49,196.44,211.44,221.22,239.77,279.86,228.53,242.57,198.03,196.44,192.12,179.35,196.7,209.02,122.74,134.88,121.6,142.63,144.22,154.57,242.63,188.69,146.12,138.75,153.68,139.33,159.53,230.3,174.78,129.48,140.34,151.4,155.91,188.06,242.19,202.22,147.97,143.77,152.73,145.81,173.7,210.1,179.35,141.17,150.64,155.34,163.47
